flight_duration,flight_phase,departure_elevation,arrival_elevation,total_onboard,cargo_weight,airline,aircraft_type,aircraft_age,last_maintenance_hours,engine_hours_since_overhaul,pilot_experience,copilot_experience,crew_count,season,weather_condition,visibility_km,wind_speed_knots,wind_direction,temperature_c,precipitation_mm,turbulence_severity,route_complexity,air_traffic_density,risk
190,descent,401,468,84,6516,Indigo,B737,18,22,6021,3401,7448,4,autumn,snow,1.1323004456253893,23,309,-20,15.65689942087921,light,0.56,0.59,1
330,landing,1995,2209,74,9171,Indigo,A320,9,349,4580,764,4702,6,winter,clear,6.095421912705954,57,218,26,5.013603936558875,severe,0.12,0.62,1
206,climb,1252,648,151,5392,United,B737,19,265,8763,5705,1835,8,summer,storm,13.91952088338852,7,310,-4,10.134113087985641,severe,0.74,0.23,1
375,cruise,1630,1934,271,9720,Lufthansa,B737,3,247,4686,7838,6637,9,winter,storm,3.7618104070691616,56,176,39,2.728716796115833,moderate,0.11,0.58,1
99,climb,2335,2684,296,9656,Indigo,A320,16,392,6769,10960,4511,6,spring,rain,9.618743811701817,50,15,33,11.858791509447745,moderate,0.79,0.33,1
91,climb,1077,1977,278,6391,Emirates,B787,20,295,2844,13998,6082,7,winter,clear,12.189548956370272,53,46,17,1.3183562705157614,none,0.53,0.12,1
515,takeoff,411,2506,203,4391,Emirates,A320,25,214,751,1650,4900,8,winter,snow,5.225320381106041,57,266,23,7.238350335728536,severe,0.43,0.59,1
523,descent,831,507,241,8771,United,A350,8,77,2453,8472,2983,5,summer,storm,3.5032275611473844,12,166,14,19.016888159691504,severe,0.06,0.05,1
409,landing,1222,840,274,8065,Indigo,A320,9,105,5958,761,1001,9,autumn,rain,2.6858615965916313,28,94,-9,10.980614307821536,light,0.27,0.36,0
433,descent,680,1292,216,10620,Emirates,B737,25,186,9039,815,2217,9,winter,rain,14.306755966371567,19,303,-6,5.861766546291067,severe,0.6,0.3,1
214,landing,2898,664,243,17497,Delta,A350,5,19,5080,7356,2835,9,autumn,snow,12.006875880133773,15,303,-20,3.5731489918561943,severe,0.15,0.79,1
347,takeoff,934,1875,77,13387,Emirates,A320,10,205,1858,2985,3906,4,winter,storm,3.8182093958913157,11,288,-16,6.064713081171586,light,0.09,0.64,0
417,takeoff,1976,461,300,16584,United,B737,30,423,2851,7670,373,10,winter,rain,10.059741495964186,34,253,30,1.0352237663864017,severe,0.19,0.1,1
317,descent,2159,2074,87,4719,Indigo,B787,16,225,3747,8934,1799,5,winter,clear,5.5992046141139475,18,257,-4,15.067287564096059,none,0.75,0.98,0
440,cruise,1403,2143,162,3554,United,A350,12,333,1349,3324,4032,6,winter,storm,6.360089600450096,13,316,22,9.133284245298709,light,0.2,0.2,0
210,takeoff,2521,1643,136,8771,Emirates,A350,21,223,6379,13628,6089,7,spring,clear,9.899746591255203,54,58,27,7.55331076997467,none,0.06,0.2,1
543,climb,2231,1295,210,14624,Lufthansa,A320,13,313,7533,898,955,5,spring,snow,2.962112913974582,48,210,13,4.007942766217097,moderate,0.79,0.72,1
559,landing,1527,2024,295,1462,Indigo,A320,15,42,2282,14636,3044,10,summer,clear,5.060532217305754,46,15,-20,4.645131296826131,none,0.5,0.2,1
490,descent,2413,1167,84,1033,Emirates,A350,9,103,9700,13231,6803,6,spring,storm,4.05662542405991,33,166,28,19.472173556381264,light,0.93,0.8,0
588,takeoff,2463,1032,77,17656,Delta,A320,30,445,1705,2117,3819,4,winter,clear,14.713229045700638,15,221,6,6.651409785774767,moderate,0.3,0.07,0
500,descent,1252,711,119,7949,Indigo,A320,13,194,8101,10390,6175,8,summer,clear,6.286740500396656,23,293,-6,3.052101403490093,severe,0.35,0.13,1
327,descent,1335,614,259,17367,Lufthansa,A320,30,493,8048,4489,314,4,summer,storm,14.514505001794095,10,107,-9,19.158775193711698,moderate,0.24,0.71,1
293,cruise,1313,2191,71,14351,Lufthansa,A320,8,128,9617,10977,7403,7,autumn,rain,4.191679628300403,5,228,-2,14.38008045538224,severe,0.78,0.45,1
501,descent,446,697,52,2932,Indigo,B737,14,459,1497,14216,2628,6,autumn,storm,6.234549198187455,17,41,13,16.348126083899224,light,0.47,0.61,0
369,climb,2218,2421,119,18383,Indigo,A350,25,86,1019,5148,1328,7,winter,clear,2.260136739299975,24,263,20,0.579295989304629,severe,0.02,0.64,1
396,takeoff,2517,506,160,18318,Emirates,B787,20,307,7404,14608,2297,7,autumn,snow,5.751710090631264,12,123,-14,9.308396152082352,light,0.42,0.56,0
130,takeoff,630,1245,121,15793,United,A350,13,161,2385,4185,2880,6,summer,rain,14.713785760030806,15,100,3,17.563138336349617,light,0.92,0.56,0
396,takeoff,1465,2751,103,8107,Indigo,A350,9,302,9783,12333,3038,4,autumn,storm,10.291283995066571,5,54,-4,16.21606607431761,none,0.26,0.31,1
146,descent,94,1949,197,14451,Delta,A320,9,265,3248,11551,7068,8,autumn,clear,2.5150199791204826,32,1,-11,4.759696809592282,none,0.6,0.82,0
197,descent,1197,1735,226,4392,Delta,B737,12,120,2940,1459,4084,7,winter,clear,10.993885855639787,47,357,-3,2.105757919449438,moderate,0.5,0.77,1
230,climb,2620,1982,191,12641,Emirates,A350,9,149,9797,2400,3476,7,summer,rain,8.227682020230706,30,254,31,3.610757079866962,severe,0.7,0.47,1
116,landing,1507,800,90,10634,United,A350,23,130,9834,9431,3670,4,summer,snow,4.169449329549076,5,257,30,17.117074786409646,moderate,0.23,0.62,0
575,takeoff,609,2338,229,19820,Lufthansa,A350,18,441,8437,12452,4566,7,autumn,rain,9.279468712022506,4,298,17,3.557917531827115,none,0.13,0.79,0
458,takeoff,958,1842,194,5296,Delta,B737,13,130,9125,1296,2594,10,winter,rain,8.000191032076286,32,173,5,12.167517298955815,light,0.9,0.88,1
273,descent,1915,2039,130,19324,Lufthansa,B787,15,190,3320,12778,4676,9,spring,snow,5.422339212739895,6,273,-1,16.41645375218821,none,0.18,0.18,0
391,takeoff,1030,1744,73,1707,Delta,B787,21,163,4086,9968,5023,10,summer,snow,3.834874505189345,31,16,-1,2.68652175681672,severe,0.33,0.75,1
460,descent,1022,1830,232,3564,Emirates,A350,21,233,3895,14375,3388,9,winter,snow,2.0887984989838158,52,187,24,3.245636015310114,moderate,0.25,0.83,1
145,descent,1944,1249,177,17708,Emirates,B737,24,203,9690,1140,1995,4,autumn,storm,2.9648231587252383,13,22,14,1.1407292943408631,light,0.67,0.05,1
84,takeoff,912,1185,122,12270,Indigo,B737,20,142,8588,14064,4545,5,spring,rain,14.757558547835279,5,266,-15,13.563019699855662,light,0.35,0.82,0
321,climb,223,322,271,7098,United,B737,25,384,4179,13229,4327,7,winter,storm,3.0550026850223357,3,74,12,17.043491542504977,severe,0.4,0.01,1
374,descent,256,1867,247,2516,Delta,A350,20,451,9635,1888,451,4,spring,rain,13.80824006032992,2,70,12,0.18639075224580415,moderate,0.22,0.07,0
540,descent,1971,1182,89,8572,Emirates,B737,24,433,3705,7621,5381,9,summer,clear,5.825537310394575,22,76,-6,18.603150672499112,moderate,0.79,0.9,1
590,descent,1102,2957,67,3358,Lufthansa,A320,24,497,8741,14915,5075,10,winter,clear,14.17208755724707,22,32,8,19.441593847185942,none,0.95,0.24,1
187,takeoff,539,1319,97,19436,Emirates,B737,28,77,7444,11289,3240,9,autumn,snow,10.253180018203837,26,139,38,7.8556531745424625,none,0.67,0.41,0
504,takeoff,1083,2397,178,19705,Lufthansa,A350,16,61,738,7371,2595,6,winter,storm,10.467825260195855,55,21,6,13.594303077232086,severe,0.51,0.42,1
474,climb,726,554,224,15327,United,A320,2,171,9918,7593,2097,10,autumn,clear,8.196739916699107,27,62,-4,3.290854406924546,light,0.14,0.78,0
103,takeoff,2258,570,300,13751,Lufthansa,B787,6,381,3703,14796,6617,7,winter,storm,10.280023902253893,6,272,-18,5.2898282739261315,none,0.87,0.99,0
446,landing,366,1294,296,5712,United,A350,20,282,1562,4277,6482,8,winter,snow,2.053375151354977,6,221,6,4.435861324467201,none,0.53,0.17,1
300,landing,1300,2320,171,15976,Indigo,A350,22,52,5964,6741,590,4,summer,clear,10.722221833313723,42,286,-15,4.722283806229147,none,0.09,0.12,0
162,cruise,757,1301,109,14050,Emirates,B787,18,366,7996,8305,1168,4,spring,snow,4.875118753471573,60,206,26,16.464207898555028,moderate,0.66,0.82,1
462,cruise,1491,343,180,6523,United,B787,19,483,9929,3164,6748,10,winter,clear,14.333048578935731,47,249,39,7.773070216577505,severe,0.64,0.92,1
376,descent,2983,1520,292,15063,Lufthansa,B737,13,44,1467,1963,4841,9,spring,storm,13.15819289244875,58,356,33,12.366565363000014,severe,0.78,0.81,1
394,cruise,455,756,267,9332,Indigo,B737,29,233,6611,8768,1209,5,summer,clear,14.012274829514556,3,40,31,11.322290596474037,none,0.16,0.5,1
495,descent,676,2241,248,11801,United,B737,12,373,2965,5911,7095,4,summer,snow,13.461839748691885,58,203,-1,13.698157848311771,severe,0.12,0.48,1
560,takeoff,1895,1458,229,16056,United,A320,3,23,5780,5684,3110,10,summer,storm,5.961912829594973,23,46,11,14.982309857555512,none,0.08,0.58,0
511,landing,1369,1205,57,8506,Emirates,A320,13,207,5542,2867,6129,6,summer,clear,10.215146116432003,51,20,21,8.6642753390468,light,0.4,0.73,1
62,landing,1096,71,153,3165,Lufthansa,B737,25,270,4541,11379,5848,7,summer,storm,9.05933256774845,27,79,26,5.097523941642024,none,0.65,0.88,0
540,descent,2855,1475,70,13858,Lufthansa,B787,7,96,4634,4158,5063,5,spring,rain,14.096218874028057,14,16,38,7.718607677868543,light,0.02,0.76,0
485,climb,1602,2479,55,3638,Emirates,B787,8,171,4796,14107,6051,7,autumn,storm,13.748275637834036,20,20,19,9.861841989134923,light,0.03,0.61,0
382,landing,592,253,295,14793,Delta,A320,8,37,4927,7485,6292,4,winter,snow,4.972628758554169,21,189,28,10.155789572291255,moderate,0.35,0.56,0
539,climb,2047,2795,284,1582,Lufthansa,A320,8,341,3488,12984,2501,5,winter,snow,13.64201994202934,11,222,-12,0.17493811578900953,severe,0.39,0.92,1
478,landing,2392,2288,242,13754,Emirates,A320,10,335,8559,8075,2104,8,summer,snow,10.73583942123683,56,230,30,3.6944914653293837,light,0.49,0.56,1
236,landing,2788,1839,216,13557,Indigo,A350,26,164,3359,3178,1953,9,summer,snow,3.801433652166104,47,227,-12,19.523078756762306,moderate,0.29,0.09,1
360,landing,1059,1057,229,8966,United,B787,26,365,2970,3692,6058,10,summer,snow,5.331038794782607,45,306,14,5.113138282448992,light,0.11,0.35,1
430,cruise,2182,409,258,13959,Indigo,A320,7,221,1512,8814,2336,10,autumn,snow,10.228603520054616,30,183,26,1.937182574267633,none,0.89,0.08,0
388,descent,1337,1505,263,8430,Indigo,A320,27,278,791,6565,2755,4,summer,storm,3.0980661206906044,51,148,-1,7.316543870054821,light,0.11,0.25,1
537,takeoff,2584,589,132,5937,United,A350,24,401,6685,3027,279,10,spring,storm,7.89239876101993,31,279,-18,1.4698668428891337,light,0.83,0.93,1
215,climb,48,2533,170,10699,Delta,B787,1,221,1586,5382,4659,5,summer,clear,10.46323620917053,31,173,36,4.402829011783109,severe,0.61,0.28,1
350,takeoff,2407,2654,122,11037,Indigo,A350,3,33,622,984,5866,7,summer,storm,7.9448684908743505,53,28,36,14.155253389680277,severe,0.61,0.75,1
207,climb,482,1658,178,5498,United,B787,23,299,5085,2004,876,6,autumn,snow,12.39891366789161,13,115,-3,7.56249673842828,severe,0.57,0.55,1
344,landing,240,806,244,4921,United,B737,4,292,8609,11676,1412,5,autumn,storm,10.054324997776064,7,266,31,8.492011360327341,light,0.09,0.13,0
443,descent,2896,1149,102,19380,Emirates,B787,28,427,1305,7200,4680,4,spring,clear,5.5923018854827005,4,272,-20,2.1856218096881252,none,0.81,0.91,1
299,takeoff,2191,1101,135,13917,Emirates,A350,13,61,5410,14551,6878,9,spring,snow,4.768948059935623,21,1,15,2.6536112877769202,light,0.4,0.92,0
198,takeoff,2475,208,53,3128,Emirates,B787,5,222,9042,6955,7415,5,autumn,rain,7.203679356196977,32,232,-17,9.686624775486287,severe,0.82,0.54,1
549,landing,5,418,224,3885,United,A320,16,469,932,6477,3304,8,autumn,storm,9.80980243099633,5,357,13,6.630299352775468,none,0.3,0.23,0
482,descent,599,1657,146,8669,Delta,B737,18,371,5666,5966,6521,10,autumn,clear,8.074020384032625,35,214,28,11.77398569399508,moderate,0.46,0.18,0
584,cruise,1667,1283,154,6281,Emirates,A350,11,135,7650,14880,2020,7,spring,rain,4.532612616077736,60,271,31,1.549614725313675,none,0.67,0.29,1
328,landing,2189,2108,69,19899,Emirates,B737,24,273,9064,7878,4369,9,summer,clear,5.812119759502929,38,325,16,12.16979762758384,light,0.65,0.19,0
129,climb,1886,2184,90,18822,United,B787,27,390,3108,4144,7260,10,autumn,storm,5.4895189108573454,23,282,14,9.852704061215999,light,0.75,0.4,1
241,takeoff,375,449,107,10179,Lufthansa,A350,27,457,2844,11398,3046,10,autumn,rain,7.704253347930444,24,242,-9,3.242248668657055,none,0.31,0.34,1
356,descent,739,72,107,13547,Indigo,A350,16,164,1242,10533,2881,5,winter,snow,12.564222623309293,4,199,-5,3.669717279790865,none,0.89,0.33,0
498,takeoff,2481,2039,166,6575,Lufthansa,B787,27,440,9961,5042,1568,10,autumn,storm,14.823754025340424,43,22,24,8.801915221622103,none,0.55,0.64,1
345,cruise,289,2712,94,6111,United,A320,14,152,5025,12635,1450,6,summer,snow,4.873704457436107,2,104,29,14.962073147794106,severe,0.94,0.17,1
105,takeoff,2809,385,291,16460,United,B787,6,41,2445,7059,1772,10,spring,snow,10.671470989822577,0,90,22,13.49876944395758,severe,0.17,0.01,1
229,takeoff,177,2501,204,5785,Lufthansa,B787,4,494,3433,13377,2696,9,spring,clear,14.768407332450476,35,20,34,12.309063581926145,none,0.34,0.21,0
358,takeoff,1072,1746,59,4229,United,A350,18,65,1445,1591,6054,8,spring,rain,7.009485226768436,54,178,10,16.51898112926265,moderate,0.87,0.18,1
401,cruise,1490,2041,138,7088,Lufthansa,B737,17,394,3462,2902,1783,9,winter,snow,8.889000435852221,0,209,7,17.961547313619977,light,0.71,0.6,0
504,takeoff,2749,744,241,2385,United,A350,17,485,6002,4850,562,4,spring,rain,11.080444457402384,15,62,-9,12.20671526705117,light,0.7,0.72,0
276,descent,2971,1047,77,7482,United,A320,29,35,8442,14756,4473,6,spring,snow,9.383114962843974,36,175,27,12.875046122035997,light,0.8,0.24,0
188,landing,1204,2373,144,18024,United,B737,17,251,8715,12497,2197,4,autumn,storm,9.036047326823356,26,180,19,6.444369436091675,severe,0.99,0.96,1
448,climb,1880,1013,53,18756,Emirates,B787,13,215,3741,10614,4629,9,spring,rain,1.5552585677094057,32,205,-5,17.12315477560122,light,0.14,0.67,0
141,climb,376,1730,161,19656,Delta,B787,21,186,9562,3623,5197,8,spring,rain,3.955935462563446,20,267,-9,5.107297146144849,severe,0.67,0.3,1
432,landing,537,1747,131,14315,Delta,A320,22,222,4346,2494,1076,6,summer,clear,3.492734751641084,28,62,-18,14.438925922739125,severe,0.82,0.23,1
364,climb,142,650,211,12548,Lufthansa,A350,16,235,9508,3563,6381,9,autumn,snow,5.70416041710385,44,227,39,11.688607768029842,none,0.39,0.68,0
512,takeoff,958,2878,154,12386,Lufthansa,B787,24,51,3598,11343,3925,7,spring,storm,4.128989923336555,58,3,28,11.747915595035783,moderate,0.89,0.08,1
183,cruise,1262,2868,194,17360,Delta,B737,5,199,3389,5570,344,7,spring,snow,3.013949437391169,35,354,8,3.37033681876592,moderate,0.55,0.02,0
116,descent,1238,1887,215,7562,Indigo,B737,20,446,6650,12927,4075,5,autumn,clear,11.346072072233488,5,31,-6,19.601684741117488,none,0.94,0.03,0
328,landing,2436,1893,214,6489,United,A320,8,229,9413,9028,6973,8,autumn,storm,3.869227980555854,19,248,-17,18.278205379116944,severe,0.65,0.39,1
328,descent,408,79,56,1564,Delta,A320,25,458,945,6009,6806,7,winter,rain,8.065336592905172,22,285,27,3.814074439214883,light,0.81,0.36,1
291,cruise,918,1926,54,7031,United,B787,24,482,9696,2174,6901,7,summer,rain,7.097655453219203,47,33,33,10.200121099945186,none,0.64,0.19,1
446,cruise,694,634,152,7296,United,B737,30,221,4869,8924,4943,4,winter,storm,8.202475853295365,54,130,-17,12.858207758380471,moderate,0.73,0.17,1
547,landing,2262,434,78,16773,Indigo,B737,27,295,5171,1156,564,9,winter,clear,1.3072442926356664,9,185,3,6.297952715304149,severe,0.34,0.02,1
215,cruise,966,386,55,14135,United,B787,13,104,2479,13570,7051,9,spring,storm,2.869384166985554,28,120,37,19.693645554648572,light,0.81,0.95,1
305,cruise,2866,2782,114,1490,Delta,A350,9,280,8727,4937,2911,10,autumn,rain,6.3839111522734315,2,13,20,9.916428619751837,none,0.35,0.1,0
423,landing,2186,309,116,17276,Lufthansa,B737,27,330,802,14292,6265,5,autumn,clear,11.248449610098934,48,192,26,5.61577719350439,none,0.22,0.59,1
361,landing,81,2692,225,2778,Emirates,A350,25,152,7198,10586,3816,10,spring,storm,3.179825082516076,53,45,3,10.566209915572468,light,0.23,0.97,1
458,landing,1981,401,213,13631,Indigo,A350,6,204,882,9443,2589,8,summer,rain,10.94842364129151,21,258,18,18.79462575240856,light,0.06,0.99,0
106,takeoff,1447,1653,199,13367,Lufthansa,A320,25,485,955,12342,5442,5,autumn,clear,9.605311601407305,28,283,-11,19.603877167900695,severe,0.61,0.54,1
529,cruise,1149,1130,81,3968,Indigo,A320,15,253,8076,14995,7002,10,summer,clear,7.584820450687914,48,81,30,18.094003270644944,severe,0.64,0.52,1
553,landing,1780,521,145,1512,United,B737,11,375,6128,859,6656,10,autumn,snow,14.469499079658782,46,15,-14,3.0406378308261384,none,0.81,0.54,1
139,descent,2506,2366,245,16602,Indigo,A320,9,171,7583,2060,6649,7,autumn,storm,2.54220467733763,51,25,36,5.87028316290678,light,0.68,0.78,1
276,takeoff,1797,2097,209,1760,Delta,B737,11,371,8793,8076,1888,4,autumn,storm,11.165767256114217,31,206,-11,0.2386973728278763,moderate,0.03,0.75,0
171,cruise,2120,1309,263,14818,United,B787,3,13,5353,10766,4887,6,summer,clear,2.2439925566995043,26,303,-4,2.5180181858122186,light,0.96,0.03,0
246,landing,527,1517,123,13866,Emirates,A350,5,142,5494,7462,3927,8,autumn,clear,11.325397924246346,3,81,8,16.967105486308313,severe,0.58,0.87,1
231,takeoff,407,2115,109,8326,Lufthansa,A350,9,276,9701,11991,5560,9,summer,storm,5.941869471990795,54,27,6,8.150965470730862,severe,0.58,0.37,1
563,takeoff,2552,1831,232,9857,United,A350,15,98,7401,2758,606,8,spring,storm,9.033722884367593,11,93,-19,12.164104138537686,severe,0.88,0.98,1
461,cruise,2769,277,265,9762,United,A320,12,183,8079,11440,6550,8,autumn,clear,1.7504876042141806,48,257,-13,19.37225792440724,moderate,0.37,0.89,1
63,cruise,2502,1017,159,7888,United,B737,10,410,1609,7423,6349,10,summer,rain,13.614173031650525,24,162,27,4.164886035560484,light,0.67,0.81,0
479,takeoff,2366,2864,199,3148,Delta,A320,6,112,1631,10743,1217,5,autumn,snow,7.350513501827974,23,255,-14,17.760123505761058,none,0.9,0.69,0
571,climb,1214,1101,70,7630,United,A350,19,382,2198,3281,2104,6,summer,clear,5.479249112005695,35,36,8,2.8682965856598197,severe,0.81,0.4,1
436,climb,2726,1300,204,10320,Delta,A350,22,431,1781,8836,7923,9,autumn,clear,4.121172063515566,55,160,-20,5.121289203581945,none,0.06,0.23,1
425,takeoff,532,341,280,9841,Delta,A320,2,420,1852,7073,1445,10,winter,storm,11.226064180576131,17,122,36,7.789000026926367,light,0.6,0.27,0
454,cruise,1401,289,72,16040,Emirates,A350,3,134,8014,8896,1287,6,summer,snow,3.923275314282076,5,165,18,18.854992473213184,none,0.14,0.26,0
553,landing,267,1103,281,19974,Delta,A320,11,208,6923,5462,559,5,spring,rain,4.306845984861244,54,6,7,1.243619648114882,none,0.47,0.2,1
570,cruise,1367,2565,271,17180,Indigo,B737,30,77,2057,4687,2288,8,autumn,storm,2.483223507581674,35,89,34,4.994898136547858,severe,0.23,0.57,1
485,takeoff,590,2943,238,13794,Lufthansa,A350,27,339,5550,7731,6074,4,spring,clear,1.5700342381365728,41,89,6,0.874881291391254,none,0.26,0.94,1
309,landing,2265,380,97,5554,Delta,B787,17,79,1592,12234,5915,9,autumn,snow,13.433303583163099,2,334,23,3.9413964364404874,none,0.39,0.87,0
515,descent,2713,2287,197,5208,United,B737,14,421,1267,9734,6653,8,spring,snow,5.737887985054531,34,336,6,11.935603123136943,light,0.8,0.35,0
235,takeoff,2450,1038,120,4048,Indigo,B787,14,117,6431,3259,6352,5,summer,snow,3.0272249640536835,37,249,28,13.6303904026033,none,0.4,0.54,0
484,takeoff,150,2009,86,16893,Emirates,A350,17,30,9553,11484,6816,8,autumn,snow,13.946929901110307,2,92,18,6.580975309206282,none,0.94,0.78,0
209,climb,2684,1586,214,3419,Delta,B737,8,316,6706,9797,6176,5,winter,clear,14.203157781086066,9,329,38,0.38330462288456824,moderate,0.73,0.39,0
551,climb,377,493,207,14474,Emirates,A350,7,201,3796,9007,7650,4,autumn,rain,10.608826805253603,58,232,11,10.943557302297368,none,0.83,0.71,1
117,climb,739,2067,198,4148,United,B737,29,463,1212,10510,6451,9,autumn,storm,4.355143206207859,44,103,-17,4.444406367118243,moderate,0.71,0.03,1
155,landing,1511,263,199,12411,Lufthansa,A350,16,135,8555,6815,664,4,autumn,storm,11.467190172947614,4,280,29,18.94797981979934,none,0.55,0.77,0
414,descent,1749,994,128,11836,Indigo,B787,8,452,1395,8144,2273,6,spring,clear,7.594145925654894,4,6,30,0.6197700149740415,light,0.94,0.56,0
234,climb,2084,1716,75,8359,Indigo,A320,13,110,5688,14143,7250,4,autumn,snow,13.14415778607,53,35,24,16.958449514325714,light,0.35,0.79,1
466,descent,2954,195,159,5618,Lufthansa,B737,15,246,8835,3713,4160,9,summer,snow,6.558182014652726,37,145,5,4.868886136187585,severe,0.37,0.58,1
249,landing,2243,2136,125,19575,United,A320,13,382,6924,5831,301,7,summer,clear,14.275319861824233,7,345,7,17.338348962014354,none,0.41,0.41,0
146,cruise,2099,2105,157,10481,Emirates,B787,20,483,8462,6057,1900,4,autumn,snow,12.579382302283673,48,233,32,18.30310010086536,light,0.42,0.46,1
448,takeoff,917,794,258,11316,Indigo,B737,3,272,6805,6171,7658,8,autumn,clear,5.40354995403762,35,285,-8,15.996345212407386,moderate,0.26,0.53,0
103,takeoff,2028,1074,116,5927,United,B737,15,379,5429,8443,5331,6,summer,snow,11.211959518637554,0,30,-2,8.51658616514535,none,0.34,0.82,0
302,landing,676,869,267,12406,Lufthansa,A350,26,107,5005,13701,6654,8,summer,rain,13.948259120886826,28,317,-20,19.08636539258084,light,0.31,0.38,0
343,landing,2957,1435,233,13521,Lufthansa,B737,5,270,8571,9681,1270,6,spring,rain,6.573404003518622,59,115,-12,1.1928509733673742,severe,0.85,0.81,1
356,landing,460,2469,95,16820,United,A320,9,423,6197,10561,902,5,summer,snow,12.056407760442092,51,173,2,12.787031521025655,none,0.5,0.94,1
285,climb,1198,2983,204,14988,Indigo,B787,3,198,2140,971,4090,10,autumn,storm,9.576395636484095,27,75,19,11.131072906981483,moderate,0.15,0.57,0
156,takeoff,1531,1216,271,6884,Indigo,A320,4,500,6902,6192,7047,10,summer,rain,1.203231328392127,14,341,-5,10.318855440086734,moderate,0.62,0.16,0
551,descent,75,2992,89,12746,Lufthansa,B787,27,153,6396,2480,6855,4,spring,snow,4.675481620908239,39,103,14,17.534344441319714,moderate,0.26,0.75,0
284,takeoff,2243,765,290,3470,United,B737,4,211,1768,5553,5951,10,summer,storm,12.412600157577298,27,238,26,9.926674331537658,light,0.76,0.41,0
176,landing,2691,1011,216,10663,Delta,A320,2,329,9216,2188,4917,6,spring,snow,11.780694348705625,25,236,32,12.851189879959648,none,0.87,0.66,0
292,landing,873,873,205,2269,Lufthansa,B787,29,346,2504,7333,1516,4,autumn,rain,3.6427564369886554,15,308,30,4.019623656664473,none,0.43,0.74,1
169,climb,905,868,179,14204,Indigo,B787,22,422,6773,2655,1429,6,winter,clear,7.649059789095032,9,65,18,14.407982866926645,none,0.97,0.64,1
534,climb,2884,2070,228,10302,Indigo,A320,5,179,2659,9289,4760,8,autumn,storm,14.035391350342085,23,134,14,13.200339378578871,none,0.64,0.09,0
229,landing,534,396,157,6592,United,A350,4,138,3979,8128,5972,6,autumn,snow,2.024247878240185,16,130,40,8.529575576433999,severe,0.17,0.51,1
221,descent,810,555,119,6512,Emirates,A320,9,372,4137,6958,1563,7,winter,clear,1.4880810849420198,2,120,-1,15.731965934034971,severe,0.62,0.99,1
577,descent,2749,1002,273,17878,Indigo,A350,9,166,1308,10632,5421,4,autumn,clear,8.215144391738502,17,73,14,3.3923857145395164,severe,0.05,0.28,1
386,takeoff,2483,716,200,13140,Indigo,A320,3,467,9763,997,6152,9,winter,snow,14.002030793309942,1,277,21,2.6662468789972715,light,0.69,0.05,0
299,landing,1882,2717,263,3153,Indigo,A320,22,442,9481,14657,6542,4,summer,snow,3.277205583053119,60,286,39,13.40762776434941,none,0.15,0.28,1
448,takeoff,2501,2717,105,14716,Indigo,B737,19,232,8216,6200,3814,5,autumn,snow,2.3500860975907947,0,239,9,7.298363872875145,light,0.02,0.54,1
472,landing,2687,288,210,18821,United,B787,5,227,2409,988,2767,10,autumn,rain,9.151594852328541,6,119,7,14.057115764392252,severe,0.89,0.96,1
545,takeoff,2063,370,207,19233,Indigo,A320,16,326,4350,12102,4210,6,spring,clear,12.09715818614903,45,319,36,14.335112213707458,light,0.97,0.31,1
536,landing,2830,1166,146,9873,Emirates,B787,11,382,3313,10936,7640,10,spring,rain,12.979706278125171,36,148,34,13.788288252492624,severe,0.85,0.54,1
587,takeoff,2591,2083,220,4402,Delta,B737,21,31,7062,6123,6752,9,spring,storm,3.916908726535537,34,256,-4,16.333173320024528,none,0.24,0.6,0
222,landing,1499,1429,65,11306,Delta,B787,2,180,1297,9492,7172,8,winter,snow,10.707316439687613,31,357,40,12.618393650084323,severe,0.96,0.61,0
87,descent,2084,1821,73,8168,Emirates,A350,8,360,6914,4142,5780,6,summer,storm,9.575576815239348,33,204,0,18.188459987853037,severe,0.36,0.81,1
151,cruise,2609,2146,148,11080,Indigo,A320,28,237,3799,760,2277,9,summer,snow,3.7646176676245964,9,156,3,7.066181765885702,light,0.86,0.02,1
113,climb,1038,2273,273,8466,Emirates,B737,16,205,3841,5582,749,6,winter,storm,4.411826990066657,23,342,27,1.8220840931542992,moderate,0.09,0.65,0
165,descent,1125,1682,125,14340,Emirates,B737,16,293,7493,14885,5269,6,autumn,storm,14.245568677174944,50,307,-10,3.9840437721865762,moderate,0.83,0.77,1
390,climb,2541,1680,130,9713,Delta,B787,8,125,5556,14928,5650,10,autumn,rain,7.389814865844907,7,300,6,19.41181259053554,moderate,0.24,0.27,0
574,landing,1605,1365,214,2887,Delta,B737,27,201,1534,1537,5702,10,winter,clear,13.613470045515703,5,173,10,15.777122855959334,none,0.69,0.66,0
145,cruise,1929,868,118,3624,Lufthansa,B737,12,434,2273,14352,3727,8,winter,storm,10.287463785968653,15,85,34,13.925636776780886,light,0.92,0.5,0
66,cruise,2556,451,134,12171,Lufthansa,B787,27,498,4133,5655,4907,4,autumn,clear,6.297563427938556,58,251,11,9.686214524836794,severe,0.7,0.62,1
222,descent,1124,2025,55,14224,United,A350,23,206,2595,8789,7333,6,spring,snow,3.1918009243971177,46,248,16,18.639292986642893,light,0.76,0.59,1
322,landing,1189,8,283,10347,Delta,B787,4,388,4697,14059,4741,6,spring,rain,8.00272407813635,9,126,-19,5.864331087729438,severe,0.2,0.02,1
